mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,parent_station,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Shawmut,place-smmnl,17025,970,49,347,20,1843,740
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,South Station,place-sstat,88200,66514,49,1800,1357,7586,741
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Wollaston,place-wlsta,25181,4284,49,514,87,2173,742
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Alewife,place-alfcl,0,43742,49,0,893,0,743
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Andrew,place-andrw,21115,6102,49,431,125,3801,744
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Ashmont,place-asmnl,44069,0,49,899,0,899,745
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Braintree,place-brntn,9436,0,49,193,0,193,746
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Broadway,place-brdwy,19334,8932,49,395,182,3993,747
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Central,place-cntsq,23721,46684,49,484,953,3460,748
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Charles/MGH,place-chmnl,28298,30486,49,578,622,4223,749
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Davis,place-davis,1472,35131,49,30,717,908,750
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,1227,19080,60,20,318,965,751
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,35195,21152,60,587,353,6146,752
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,6279,31026,60,105,517,1532,753
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Malden Center,place-mlmnl,119361,1244,60,1989,21,2821,754
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Massachusetts Avenue,place-masta,12630,31264,60,210,521,3070,755
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,North Station,place-north,63067,58175,60,1051,970,5901,756
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Oak Grove,place-ogmnl,47377,0,60,790,0,790,757
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Roxbury Crossing,place-rcmnl,10244,24674,60,171,411,1959,758
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Ruggles,place-rugg,16834,68886,60,281,1148,2209,759
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,State,place-state,73595,62471,60,1227,1041,6342,760
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,1304,17033,60,22,284,1270,761
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,61301,9186,60,1022,153,5285,762
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,18287,51844,60,305,864,4731,763
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,58452,2994,60,974,50,3794,764
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,32328,6178,60,539,103,2051,765
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,30539,66567,60,509,1109,2964,766
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,15673,23843,60,261,397,3762,767
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,39906,8185,60,665,136,3159,768
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,65733,65499,60,1096,1092,3918,769
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Forest Hills,place-forhl,0,73624,60,0,1227,0,770
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Green Street,place-grnst,1891,20887,60,32,348,1256,771
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,27611,12958,60,460,216,3505,772
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Jackson Square,place-jaksn,4820,35481,60,80,591,1945,773
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Malden Center,place-mlmnl,53519,686,60,892,11,1181,774
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Massachusetts Avenue,place-masta,12999,21661,60,217,361,2808,775
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,39006,31148,60,650,519,3269,776
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Oak Grove,place-ogmnl,18037,0,60,301,0,301,777
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Roxbury Crossing,place-rcmnl,19847,21310,60,331,355,2478,778
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Ruggles,place-rugg,25724,42214,60,429,704,2527,779
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,State,place-state,62388,36833,60,1040,614,3926,780
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Stony Brook,place-sbmnl,1066,21132,60,18,352,1585,781
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Sullivan Square,place-sull,41319,6173,60,689,103,2650,782
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Tufts Medical Center,place-tumnl,20614,29019,60,344,484,3601,783
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Wellington,place-welln,27846,1867,60,464,31,1613,784
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Assembly,place-astao,48301,6932,60,805,116,2336,785
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Back Bay,place-bbsta,49203,82563,60,820,1376,4817,786
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Chinatown,place-chncl,21852,22740,60,364,379,5422,787
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Community College,place-ccmnl,34372,6588,60,573,110,3406,788
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,97373,70230,60,1623,1171,5441,789
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Forest Hills,place-forhl,0,120465,60,0,2008,0,790
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Green Street,place-grnst,1316,42917,60,22,715,1985,791
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,40869,12010,60,681,200,4081,792
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Jackson Square,place-jaksn,5623,49844,60,94,831,3398,793
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Malden Center,place-mlmnl,45250,1040,60,754,17,1134,794
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Massachusetts Avenue,place-masta,22867,31840,60,381,531,4655,795
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,North Station,place-north,61322,48712,60,1022,812,3597,796
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Oak Grove,place-ogmnl,24637,0,60,411,0,411,797
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Roxbury Crossing,place-rcmnl,15438,34740,60,257,579,4133,798
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Ruggles,place-rugg,38456,49797,60,641,830,4450,799
Heavy Rail,Fall 2024,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,State,place-state,86782,36053,60,1446,601,4961,800
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Harvard,place-harsq,54823,23097,49,1119,471,4996,801
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,JFK/UMass,place-jfk,9187,28521,49,187,582,917,802
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Kendall/MIT,place-knncl,20118,51357,49,411,1048,4781,803
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,North Quincy,place-nqncy,2396,8521,49,49,174,387,804
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Park Street,place-pktrm,54938,63435,49,1121,1295,3798,805
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Porter,place-portr,58150,1789,49,1187,37,4401,806
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Quincy Adams,place-qamnl,158,4223,49,3,86,86,807
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Quincy Center,place-qnctr,956,10798,49,20,220,167,808
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Savin Hill,place-shmnl,1199,2589,49,24,53,365,809
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Shawmut,place-smmnl,619,3605,49,13,74,266,810
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,South Station,place-sstat,12243,106104,49,250,2165,1634,811
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Wollaston,place-wlsta,1567,1938,49,32,40,369,812
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Alewife,place-alfcl,70227,0,49,1433,0,1433,813
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Andrew,place-andrw,8229,17429,49,168,356,3277,814
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Ashmont,place-asmnl,0,34126,49,0,696,0,815
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Braintree,place-brntn,0,12927,49,0,264,0,816
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Broadway,place-brdwy,8390,21245,49,171,434,3475,817
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Central,place-cntsq,71870,33449,49,1467,683,6119,818
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Charles/MGH,place-chmnl,26687,39604,49,545,808,5434,819
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Davis,place-davis,60141,2524,49,1227,52,2638,820
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,74964,71293,49,1530,1455,5453,821
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Fields Corner,place-fldcr,6107,19284,49,125,394,872,822
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Harvard,place-harsq,94967,27972,49,1938,571,5214,823
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,JFK/UMass,place-jfk,24181,50740,49,493,1036,2717,824
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Kendall/MIT,place-knncl,37760,68426,49,771,1396,5603,825
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,North Quincy,place-nqncy,6395,17953,49,131,366,1172,826
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Park Street,place-pktrm,97004,103312,49,1980,2108,5363,827
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Porter,place-portr,56088,4059,49,1145,83,3758,828
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Quincy Adams,place-qamnl,309,9934,49,6,203,267,829
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Quincy Center,place-qnctr,2686,29214,49,55,596,472,830
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Savin Hill,place-shmnl,2285,9019,49,47,184,1165,831
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Shawmut,place-smmnl,719,9334,49,15,190,697,832
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,South Station,place-sstat,33992,117280,49,694,2393,3762,833
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Wollaston,place-wlsta,4744,11759,49,97,240,1027,834
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Alewife,place-alfcl,27831,0,49,568,0,568,835
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Andrew,place-andrw,7778,20997,49,159,429,3690,836
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Ashmont,place-asmnl,0,41286,49,0,843,0,837
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Braintree,place-brntn,0,15902,49,0,325,0,838
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Broadway,place-brdwy,9970,19523,49,203,398,4007,839
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Central,place-cntsq,44662,17129,49,911,350,3485,840
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Charles/MGH,place-chmnl,46850,20939,49,956,427,4879,841
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Davis,place-davis,23090,1979,49,471,40,997,842
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,70431,54424,49,1437,1111,5274,843
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Fields Corner,place-fldcr,6181,24461,49,126,499,1116,844
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Harvard,place-harsq,88144,11368,49,1799,232,2930,845
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,JFK/UMass,place-jfk,28884,31410,49,589,641,3581,846
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Kendall/MIT,place-knncl,68169,22550,49,1391,460,4385,847
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,North Quincy,place-nqncy,6029,20912,49,123,427,1390,848
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Park Street,place-pktrm,88629,76775,49,1809,1567,5020,849
Heavy Rail,Fall 2024,Red,Red Line,SB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Porter,place-portr,20660,2400,49,422,49,1366,850
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_07,EVENING,Park Street,place-pktrm,99919,57404,49,2039,1172,4284,851
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,56450,73323,49,1152,1496,4445,852
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,South Station,place-sstat,4031,1063,49,82,22,189,853
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Fields Corner,place-fldcr,25261,7725,49,516,158,1461,854
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_07,EVENING,Porter,place-portr,4367,50579,49,89,1032,2469,855
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Wollaston,place-wlsta,358,228,49,7,5,45,856
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Harvard,place-harsq,19447,74537,49,397,1521,2300,857
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_07,EVENING,Quincy Adams,place-qamnl,4686,260,49,96,5,243,858
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_07,EVENING,Quincy Center,place-qnctr,16569,1139,49,338,23,559,859
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_07,EVENING,Savin Hill,place-shmnl,4414,1939,49,90,40,750,860
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_07,EVENING,Shawmut,place-smmnl,3629,986,49,74,20,575,861
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_07,EVENING,South Station,place-sstat,62677,14864,49,1279,303,3071,862
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_07,EVENING,Wollaston,place-wlsta,5663,3047,49,116,62,617,863
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Alewife,place-alfcl,0,18229,49,0,372,0,864
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Andrew,place-andrw,3068,1058,49,63,22,431,865
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Ashmont,place-asmnl,7734,0,49,158,0,158,866
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Braintree,place-brntn,2186,0,49,45,0,45,867
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Broadway,place-brdwy,4980,895,49,102,18,521,868
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Central,place-cntsq,7695,16747,49,157,342,1115,869
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Charles/MGH,place-chmnl,7132,3877,49,146,79,1364,870
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Davis,place-davis,771,17505,49,16,357,360,871
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,12251,11429,49,250,233,844,872
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Fields Corner,place-fldcr,2432,1933,49,50,39,189,873
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Harvard,place-harsq,6833,17486,49,139,357,918,874
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,JFK/UMass,place-jfk,3174,6580,49,65,134,388,875
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Kendall/MIT,place-knncl,4686,10213,49,96,208,1273,876
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,North Quincy,place-nqncy,2468,1143,49,50,23,227,877
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Park Street,place-pktrm,35641,16128,49,727,329,1258,878
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Porter,place-portr,916,13136,49,19,268,683,879
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Quincy Adams,place-qamnl,1199,63,49,24,1,77,880
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Quincy Center,place-qnctr,5497,465,49,112,9,180,881
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Savin Hill,place-shmnl,869,545,49,18,11,199,882
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Shawmut,place-smmnl,1048,227,49,21,5,178,883
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,South Station,place-sstat,18390,4613,49,375,94,823,884
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Wollaston,place-wlsta,1493,778,49,30,16,194,885
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Alewife,place-alfcl,0,4235,49,0,86,0,886
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Andrew,place-andrw,740,360,49,15,7,117,887
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Ashmont,place-asmnl,1917,0,49,39,0,39,888
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Braintree,place-brntn,488,0,49,10,0,10,889
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Broadway,place-brdwy,692,309,49,14,6,125,890
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Central,place-cntsq,2182,3775,49,45,77,254,891
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Charles/MGH,place-chmnl,771,915,49,16,19,273,892
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Davis,place-davis,83,4227,49,2,86,80,893
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,2593,2719,49,53,55,192,894
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Fields Corner,place-fldcr,562,525,49,11,11,50,895
Heavy Rail,Fall 2024,Red,Red Line,NB,day_type_01,Weekday,time_period_09,NIGHT,Harvard,place-harsq,1170,3945,49,24,81,204,896
